id,category,subcategory,name,address,borough,zip,license_id,license_status,lat,lon,source,source_url
sla:0081-22-133958,beer,Grocery Store,"Gb License, Llc","2680 BROADWAY, NEW YORK, NY, 10025",Manhattan,10025,0081-22-133958,Active,40.79854,-73.96882,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-21-117328,beer,Grocery Store,Miriam Zamora Garcia,"146-04 LIBERTY AVE, JAMAICA, NY, 11435",Queens,11435,0071-21-117328,Active,40.69487,-73.8061,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-112700,beer,Grocery Store,Blanco Market & Deli Corp,"701 W 180TH ST, NEW YORK, NY, 10033",Manhattan,10033,0081-23-112700,Active,40.84959,-73.93662,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-127013,beer,Grocery Store,Octavio Castro,"55 CHURCH AVE, BROOKLYN, NY, 11218",Brooklyn,11218,0081-22-127013,Active,40.6421,-73.9811,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-122027,beer,Grocery Store,Smith Gourmet Deli Corp,"126 SMITH ST, BROOKLYN, NY, 11201",Brooklyn,11201,0081-23-122027,Active,40.68747,-73.98996,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-122664,beer,Grocery Store,7 Ave Gourmet Inc,"75 7TH AVE, BROOKLYN, NY, 11217",Brooklyn,11217,0081-23-122664,Active,40.675,-73.9751,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-120492,beer,Grocery Store,Kings Deli & Convenience Inc,"319 E HOUSTON ST, NEW YORK, NY, 10002",Manhattan,10002,0081-22-120492,Active,40.72111,-73.98292,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-103060,beer,Grocery Store,D'Agostino'S Markets Llc,"580 582 3RD AVE, NEW YORK, NY, 10016",Manhattan,10016,0081-23-103060,Active,40.74845,-73.97612,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-100529,beer,Grocery Store,Luis A Cruz,"386 S 5TH ST, BROOKLYN, NY, 11211",Brooklyn,11211,0081-21-100529,Active,40.7078,-73.95379,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-124063,beer,Grocery Store,Speedway Llc,"129-03 N CONDUIT AVE, SOUTH OZONE PARK, NY, 11420",Queens,11420,0081-22-124063,Active,40.66736,-73.81057,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-24-126326,beer,Grocery Store,Himyar Deli & Grocery Corp,"1601 Westchester Ave, Bronx, NY, 10472",Bronx,10472,0081-24-126326,Active,40.8292,-73.87563,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-102815,beer,Grocery Store,Evelyn Grocery Corp,"1020 E 92ND ST, BROOKLYN, NY, 11236",Brooklyn,11236,0081-21-102815,Active,40.64412,-73.90815,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-24-123285,beer,Grocery Store,Vyse 2021 Deli Corp,"1175 VYSE AVE, BRONX, NY, 10459",Bronx,10459,0081-24-123285,Active,40.82846,-73.88995,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-128789,beer,Grocery Store,La Reyna De Westchester Deli Grocery Corp,"1218 WESTCHESTER AVE, BRONX, NY, 10459",Bronx,10459,0081-22-128789,Active,40.8261,-73.88915,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-103241,beer,Grocery Store,Kelvins Deli Grocery Corp,"1754 E 172ND ST, BRONX, NY, 10472",Bronx,10472,0081-23-103241,Active,40.83264,-73.86878,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-22-108556,beer,Grocery Store,Paula Lopez,"104 S 2ND STREET, BROOKLYN, NY, 11249",Brooklyn,11249,0071-22-108556,Active,40.71377,-73.96348,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-125171,beer,Grocery Store,Main St Petroleum Inc,"115 E 138TH ST, BRONX, NY, 10451",Bronx,10451,0081-22-125171,Active,40.81368,-73.93073,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-103804,beer,Grocery Store,145 Food Plaza Corp,"701 LENOX AVE, NEW YORK, NY, 10039",Manhattan,10039,0081-23-103804,Active,40.82067,-73.93616,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-111022,beer,Grocery Store,Shoreway Convenience Inc,"3043 EMMONS AVE, BROOKLYN, NY, 11235",Brooklyn,11235,0081-21-111022,Active,40.58401,-73.93729,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-128413,beer,Grocery Store,Archie Grocery Corp,"1061 ST NICHOLAS AVE, NEW YORK, NY, 10032",Manhattan,10032,0081-22-128413,Active,40.83727,-73.94008,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-23-131289,beer,Grocery Store,Tribeca Village Farm Inc,"13 HUDSON STREET, NEW YORK, NY, 10013",Manhattan,10013,0071-23-131289,Active,40.71635,-74.00918,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-126514,beer,Grocery Store,Bogopa Lic Inc,"42-02 NORTHERN BLVD, LONG ISLAND CITY, NY, 11101",Queens,11101,0081-22-126514,Active,40.75252,-73.92139,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-110265,beer,Grocery Store,Rt Fuel Inc,"1320 RICHMOND TER, STATEN ISLAND, NY, 10310",Staten Island,10310,0081-21-110265,Active,40.64266,-74.11428,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-135703,beer,Grocery Store,3334 La Sirena Supermarket Inc,"3334 FULTON ST, BROOKLYN, NY, 11208",Brooklyn,11208,0081-22-135703,Active,40.68352,-73.8726,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-105638,beer,Grocery Store,Francena Mini Mart Food Corp,"1608 STERLING PL, BROOKLYN, NY, 11213",Brooklyn,11213,0081-21-105638,Active,40.67119,-73.92547,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-101627,beer,Grocery Store,1223 Gravesend Neck Road Corp,"1223 GRAVESEND NECK RD, BROOKLYN, NY, 11229",Brooklyn,11229,0081-21-101627,Active,40.59441,-73.95758,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-128408,beer,Grocery Store,59 5 Fruit & Vegetable Corp,"59 5TH AVE, NEW YORK, NY, 10003",Manhattan,10003,0081-22-128408,Active,40.73515,-73.99423,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-129448,beer,Grocery Store,2M Deli Corp,"315 ALEXANDER AVE, BRONX, NY, 10454",Bronx,10454,0081-22-129448,Active,40.81182,-73.92385,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-135395,beer,Grocery Store,Manana Grocery Corp,"125 19 JAMAICA AVENUE, RICHMOND HILL, NY, 11418",Queens,11418,0081-22-135395,Active,40.70101,-73.82546,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-103718,beer,Grocery Store,Saint Mary Corp,"4882 4884 ARTHUR KILL RD, STATEN ISLAND, NY, 10309",Staten Island,10309,0081-23-103718,Active,40.52309,-74.23923,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-122405,beer,Grocery Store,J A M W Deli & Grocery Inc,"1253 CASTLE HILL AVE, BRONX, NY, 10462",Bronx,10462,0081-23-122405,Active,40.83315,-73.85132,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-100495,beer,Grocery Store,Jubilee Convenience Inc,"2265 BROADWAY, NEW YORK, NY, 10024",Manhattan,10024,0081-21-100495,Active,40.78539,-73.97893,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-113128,beer,Grocery Store,"Beyars Market, Inc","2241 VICTORY BLVD, STATEN ISLAND, NY, 10314",Staten Island,10314,0081-21-113128,Active,40.61216,-74.13775,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-120695,beer,Grocery Store,S & A Gourmet Deli Corporation,"240 8TH AVE, NEW YORK, NY, 10011",Manhattan,10011,0081-23-120695,Active,40.74482,-73.99883,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-110230,beer,Grocery Store,Gazal Inc,"111 JOHN ST, NEW YORK, NY, 10038",Manhattan,10038,0081-21-110230,Active,40.70765,-74.00575,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-119690,beer,Grocery Store,Tozanli Inc,"3031 CONEY ISLAND AVENUE, BROOKLYN, NY, 11235",Brooklyn,11235,0081-23-119690,Active,40.58249,-73.95974,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-20-105959,beer,Grocery Store,Dariel Grocery Inc,"2085 VALENTINE AVE, BRONX, NY, 10457",Bronx,10457,0081-20-105959,Active,40.85268,-73.89994,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-20-100923,beer,Grocery Store,Channels Deli Grocery Inc,"910 PROSPECT AVE, BRONX, NY, 10459",Bronx,10459,0071-20-100923,Active,40.82136,-73.90091,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-139107,beer,Grocery Store,Grand Century Market Inc,"281 GRAND STREET, NEW YORK, NY, 10002",Manhattan,10002,0081-22-139107,Active,40.71777,-73.9926,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-24-124291,beer,Grocery Store,El Sabor Deli Grocery Corp,"860 E 180th St, Bronx, NY, 10460",Bronx,10460,0081-24-124291,Active,40.84538,-73.88325,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-119880,beer,Grocery Store,Yogi 8604 Inc,"8604 4TH AVE, BROOKLYN, NY, 11209",Brooklyn,11209,0081-23-119880,Active,40.62261,-74.02843,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-24-116411,beer,Grocery Store,Qtban Deli & Grocery Llc,"1623 WESTCHESTER AVE, BRONX, NY, 10472",Bronx,10472,0081-24-116411,Active,40.82958,-73.87434,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-119510,beer,Grocery Store,2Nd Ave Grocery & Smoke Shop Inc,"455 2ND AVE, NEW YORK, NY, 10010",Manhattan,10010,0081-22-119510,Active,40.73961,-73.97967,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-24-106626,beer,Grocery Store,Amexny Llc,"3223A WESTCHESTER AVE, BRONX, NY, 10461",Bronx,10461,0081-24-106626,Active,40.85199,-73.82912,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-130955,beer,Grocery Store,Staten Island Met Foods Ltd,"1177 HYLAN BOULVARD, STATEN ISLAND, NY, 10305",Staten Island,10305,0081-22-130955,Active,40.5985,-74.08213,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-157833,beer,Grocery Store,Mariam Candy & News Inc,"381 1ST AVE, NEW YORK, NY, 10014",Manhattan,10014,0081-23-157833,Active,40.73646,-73.97887,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-123020,beer,Grocery Store,Pascual Food Corp,"1020 OLMSTEAD AVE, BRONX, NY, 10472",Bronx,10472,0081-22-123020,Active,40.82777,-73.85322,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-22-112387,beer,Grocery Store,Dennis P Ramos,"3910 4TH AVE, BROOKLYN, NY, 11232",Brooklyn,11232,0071-22-112387,Active,40.65242,-74.00649,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-109352,beer,Grocery Store,Lara Food Corp,"79 14 21ST AVENUE, JACKSON HEIGHTS, NY, 11370",Queens,11370,0081-21-109352,Active,40.77073,-73.89081,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-23-138307,beer,Grocery Store,Parrot Coffee Inc.,"31-12 DITMARS BLVD, ASTORIA, NY, 11105",Queens,11105,0071-23-138307,Active,40.77585,-73.91028,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-126221,beer,Grocery Store,Diamond Star Group Inc,"1616 3RD AVE, NEW YORK, NY, 10128",Manhattan,10128,0081-22-126221,Active,40.78187,-73.95177,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-101016,beer,Grocery Store,Jessis Deli Corp,"105-17 JAMAICA AVE, RICHMOND HILL, NY, 11418",Queens,11418,0081-21-101016,Active,40.69527,-73.84133,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-102589,beer,Grocery Store,Fruits Prod & Groc Corp,"1334 LOUIS NINE BLVD, BRONX, NY, 10459",Bronx,10459,0081-23-102589,Active,40.83159,-73.89236,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-21-116905,beer,Grocery Store,Zheng Xiong Inc,"1714 AVENUE U, BROOKLYN, NY, 11229",Brooklyn,11229,0071-21-116905,Active,40.59908,-73.95399,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-126568,beer,Grocery Store,Bj'S Wholesale Club Inc,"1752 SHORE PKWY, BROOKLYN, NY, 11214",Brooklyn,11214,0081-22-126568,Active,40.59306,-73.99715,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-132006,beer,Grocery Store,Maita Deli Grocery Corp,"1571 ST JOHNS PL, BROOKLYN, NY, 11213",Brooklyn,11213,0081-22-132006,Active,40.6703,-73.92555,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-111203,beer,Grocery Store,Park East Kosher Butchers And Fine Foods Inc.,"1733 1ST AVENUE, NEW YORK, NY, 10128",Manhattan,10128,0081-23-111203,Active,40.7793,-73.94759,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-20-105152,beer,Grocery Store,Arcangel Deli Grocery Corp,"4004 14TH AVE, BROOKLYN, NY, 11218",Brooklyn,11218,0081-20-105152,Active,40.63861,-73.98481,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-136043,beer,Grocery Store,One Plus One Two Inc,"94 AVENUE B, NEW YORK, NY, 10009",Manhattan,10009,0081-22-136043,Active,40.72459,-73.98157,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-122258,beer,Grocery Store,Best Food Corp Of Ny,"331 PORT RICHMOND AVE, STATEN ISLAND, NY, 10302",Staten Island,10302,0081-22-122258,Active,40.6336,-74.13636,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-122918,beer,Grocery Store,Woodside Deli & Grocery Inc,"77 02 WOODSIDE AVENUE, ELMHURST, NY, 11373",Queens,11373,0081-23-122918,Active,40.74357,-73.88782,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-24-109644,beer,Grocery Store,Fgm 58 Saint Marks Corp,"58 SAINT MARKS PL, BROOKLYN, NY, 11217",Brooklyn,11217,0081-24-109644,Active,40.68204,-73.98053,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-20-113200,beer,Grocery Store,Jca Food Corp,"84 05 PARSONS BLVD, JAMAICA, NY, 11432",Queens,11432,0081-20-113200,Active,40.7141,-73.80724,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-20-108897,beer,Grocery Store,74 84 Westside Market Llc,"74-84 3RD AVE, NEW YORK, NY, 10003",Manhattan,10003,0081-20-108897,Active,40.73163,-73.98838,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-106370,beer,Grocery Store,Niki 160 Inc,"160 02 43RD AVE, FLUSHING, NY, 11358",Queens,11358,0081-21-106370,Active,40.75888,-73.80592,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-103336,beer,Grocery Store,La Villa Deli Corp,"189-19 JAMAICA AVE, HOLLIS, NY, 11423",Queens,11423,0081-23-103336,Active,40.71192,-73.76951,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-106126,beer,Grocery Store,Tapscott Finest Meat Corp,"229 TAPSCOTT ST, BROOKLYN, NY, 11212",Brooklyn,11212,0081-23-106126,Active,40.66213,-73.91958,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-111895,beer,Grocery Store,Jml & J Food Corp,"229 E TREMONT AVE, BRONX, NY, 10457",Bronx,10457,0081-23-111895,Active,40.84907,-73.90467,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-131769,beer,Grocery Store,Jasmine Fluellen Llc,"480 CONCORD AVE, BRONX, NY, 10455",Bronx,10455,0081-22-131769,Active,40.81132,-73.90878,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-22-111519,beer,Grocery Store,Macareno Mini Market Corp,"4901 5TH AVE, BROOKLYN, NY, 11220",Brooklyn,11220,0071-22-111519,Active,40.64558,-74.00983,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-116009,beer,Grocery Store,Namdor Inc,"101 CLARK STREET, BROOKLYN, NY, 11201",Brooklyn,11201,0081-23-116009,Active,40.69725,-73.9922,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-120922,beer,Grocery Store,Borja'S Deli Grocery Corp,"53-33 69TH ST, MASPETH, NY, 11378",Queens,11378,0081-22-120922,Active,40.73058,-73.89572,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-24-133226,beer,Grocery Store,Wheeler Deli Grocery Corporation,"1209 Wheeler Ave, Bronx, NY, 10472",Bronx,10472,0081-24-133226,Active,40.82888,-73.8802,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-162639,beer,Grocery Store,181 Gourmet Deli Corp,"54 E 181st St, Bronx, NY, 10453",Bronx,10453,0081-23-162639,Active,40.85526,-73.90451,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-23-132731,beer,Grocery Store,Bush Deli Corp,"507 CLINTON STREET, BROOKLYN, NY, 11231",Brooklyn,11231,0071-23-132731,Active,40.67859,-73.99997,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-127530,beer,Grocery Store,Villa Tapia Grocery Ny Corp,"128 NOSTRAND AVE, BROOKLYN, NY, 11205",Brooklyn,11205,0081-22-127530,Active,40.69583,-73.95265,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-109937,beer,Grocery Store,Kingsbridge Marketplace Corp,"5555 BROADWAY, BRONX, NY, 10463",Bronx,10463,0081-21-109937,Active,40.87853,-73.90511,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-114140,beer,Grocery Store,Hempstead South Deli Corp,"218-60 HEMPSTEAD AVE, QUEENS VILLAGE, NY, 11429",Queens,11429,0081-23-114140,Active,40.71334,-73.73598,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-102011,beer,Grocery Store,Green Ivy 1 Inc,"244 246 4TH AVE, BROOKLYN, NY, 11215",Brooklyn,11215,0081-21-102011,Active,40.67666,-73.98363,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-123500,beer,Grocery Store,Alexander Sutphin Mini Market Corp,"121-05 SUTPHIN BLVD, JAMAICA, NY, 11434",Queens,11434,0081-22-123500,Active,40.67707,-73.79082,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-23-135713,beer,Grocery Store,Bravo Carniceria Mini Market Inc,"70-07 GRAND AVE, MASPETH, NY, 11378",Queens,11378,0071-23-135713,Active,40.72753,-73.89272,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-122185,beer,Grocery Store,West Village Choice Deli Inc,"690 WASHINGTON ST, NEW YORK, NY, 10014",Manhattan,10014,0081-23-122185,Active,40.73426,-74.00848,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-109238,beer,Grocery Store,Pick Quick Foods Inc,"224 MCGUINNESS BLVD, BROOKLYN, NY, 11222",Brooklyn,11222,0081-21-109238,Active,40.72985,-73.95091,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-112544,beer,Grocery Store,Green Park Gourmet Deli Inc,"264 TOMPKINS AVE, BROOKLYN, NY, 11216",Brooklyn,11216,0081-23-112544,Active,40.68891,-73.94502,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-102851,beer,Grocery Store,Jeffrey Deli Grocery Inc,"2149 VALENTINE AVE, BRONX, NY, 10457",Bronx,10457,0081-23-102851,Active,40.85418,-73.89927,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-21-116540,beer,Grocery Store,Blessed Mini Market Deli Grocery Corp,"1443 FULTON ST, BROOKLYN, NY, 11216",Brooklyn,11216,0071-21-116540,Active,40.68005,-73.94358,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-103566,beer,Grocery Store,Taste Buds Deli Inc,"45-03A & 45-05 QUEENS BLVD, SUNNYSIDE, NY, 11104",Queens,11104,0081-21-103566,Active,40.7434,-73.91929,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-108410,beer,Grocery Store,Washington Heights Grocery Candy Inc,"4067 1/2 BROADWAY, NEW YORK, NY, 10032",Manhattan,10032,0081-21-108410,Active,40.84353,-73.93912,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-20-108073,beer,Grocery Store,406 Deli & Grocery Inc,"406 PORT RICHMOND AVE, STATEN ISLAND, NY, 10302",Staten Island,10302,0081-20-108073,Active,40.63203,-74.1379,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-131154,beer,Grocery Store,632 Vanderbilt Food Corp,"632 640 VANDERBILT AVENUE, BROOKLYN, NY, 11238",Brooklyn,11238,0081-22-131154,Active,40.67709,-73.96906,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-131313,beer,Grocery Store,Deirdre Maeve'S Supermarket Inc,"202 36 ROCKAWAY POINT BLVD, ROCKAWAY POINT, NY, 11697",Queens,11697,0081-22-131313,Active,40.56649,-73.88685,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-111887,beer,Grocery Store,Woodlawn & Jerome Corp,"3598 JEROME AVE, BRONX, NY, 10467",Bronx,10467,0081-21-111887,Active,40.88537,-73.87928,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-130586,beer,Grocery Store,Triangle Deli Corp,"1334 BROADWAY, BROOKLYN, NY, 11221",Brooklyn,11221,0081-22-130586,Active,40.6901,-73.92312,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-24-111268,beer,Grocery Store,Avenue A Deli & Grill Corp,"123 AVENUE A, NEW YORK, NY, 10009",Manhattan,10009,0071-24-111268,Active,40.72651,-73.9832,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-131863,beer,Grocery Store,596 Deli Corp,"596 3RD AVE, NEW YORK, NY, 10016",Manhattan,10016,0081-22-131863,Active,40.74877,-73.97589,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-24-110708,beer,Grocery Store,Bedford Deli 1 Inc,"26 BEDFORD PARK BLVD E, BRONX, NY, 10468",Bronx,10468,0081-24-110708,Active,40.87257,-73.88854,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-122175,beer,Grocery Store,Yankee Two Deli Inc,"122 AVE C, NEW YORK, NY, 10009",Manhattan,10009,0081-23-122175,Active,40.72455,-73.97851,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-101331,beer,Grocery Store,Pkg Enterprises Inc,"11817 LIBERTY AVE, RICHMOND HILL, NY, 11419",Queens,11419,0081-21-101331,Active,40.68615,-73.82435,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-102757,beer,Grocery Store,Kkisb Corp,"10006 4TH AVE, BROOKLYN, NY, 11209",Brooklyn,11209,0081-23-102757,Active,40.61259,-74.03385,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-22-103691,beer,Grocery Store,Roman J Wojtaszek,"544 86TH STREET, BROOKLYN, NY, 11209",Brooklyn,11209,0071-22-103691,Active,40.62069,-74.02488,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-21-117628,beer,Grocery Store,Anand Kumar,"42 20 34TH AVENUE, LONG ISLAND CITY, NY, 11103",Queens,11103,0071-21-117628,Active,40.75586,-73.91912,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-22-125025,beer,Grocery Store,Kissena Enterprises Inc,"154-11 HORACE HARDING EXPY, FLUSHING, NY, 11367",Queens,11367,0081-22-125025,Active,40.73856,-73.81426,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-24-121457,beer,Grocery Store,La Hacienda Mexicana Meat Market Corp.,"1528-1528A Westchester Ave, Bronx, NY, 10472",Bronx,10472,0071-24-121457,Active,40.82863,-73.8787,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-115931,beer,Grocery Store,Namdor Inc,"3 SHERIDAN SQUARE, NEW YORK, NY, 10014",Manhattan,10014,0081-23-115931,Active,40.73291,-74.00218,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-23-112491,beer,Grocery Store,Corner Store Deli Inc,"5325 CLARENDON RD, BROOKLYN, NY, 11203",Brooklyn,11203,0081-23-112491,Active,40.64466,-73.92586,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-110218,beer,Grocery Store,Dhy Sonamoo Llc,"9530 CHURCH AVENUE, BROOKLYN, NY, 11212",Brooklyn,11212,0081-21-110218,Active,40.65562,-73.91559,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-23-127614,beer,Grocery Store,Sunan Musovic,"2333 ARTHUR AVENUE, BRONX, NY, 10458",Bronx,10458,0071-23-127614,Active,40.85415,-73.88879,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0071-21-120300,beer,Grocery Store,U Flower Deli Grocery Corp,"2101 AVENUE U, BROOKLYN, NY, 11229",Brooklyn,11229,0071-21-120300,Active,40.59951,-73.95022,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-21-104087,beer,Grocery Store,Coatzingo Grocery Corp,"7611 ROOSEVELT AVE, JACKSON HEIGHTS, NY, 11372",Queens,11372,0081-21-104087,Active,40.74709,-73.8891,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0081-24-137264,beer,Grocery Store,La Gaviota Deli Grocery Corp,"1161 Hoe Ave, Bronx, NY, 10459",Bronx,10459,0081-24-137264,Active,40.82776,-73.89089,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
